दफ़्तर,0,,,,,
दबाएं,0,,,,,
धुला,1,,,,,
पुरुषवादी,-2,,,,,
भूस्वामियों,-1,,,,,
भेदी,-3.03030303,,,,,
मिटेगा,-3.03030303,,,,,
मुसलिमों,0,,,,,
युगांडा,0,,,,,
य‍ह,0,,,,,
वनवासियों,0,,,,,
शुदा,0,,,,,
सहमती,1.4,,,,,
सिचाई,3,,,,,
कथित,0,,,,,
हेलीकॉप्टर,0,,,,,
शरणार्थी,0,,,,,
सीहोर,0,,,,,
रेत,0,,,,,
मामला,-2.25187728,,,,,
रुकने,-3.027624309,,,,,
दुष्प्रचार,-4,,,,,
दर्जनों,0,,,,,
शक,-1,,,,,
गाड़ी,0,,,,,
किशनजी,0,,,,,
खरी-खोटी,-2,,,,,
चीता,0,,,,,
थोपने,-3.025641026,,,,,
निकलवा,0,,,,,
पाँचों,0,,,,,
आपातकालीन,-1.958768407,,,,,
खेड़ा,0,,,,,
खोलती,1,,,,,
गुर्गे,-3.024390244,,,,,
मजबूरियों,-1,,,,,
मुकर,-1,,,,,
रोकें,-1,,,,,
खड़ी,0,,,,,
चोर,-2.34004884,,,,,
दमनकारी,-2.579029734,,,,,
अनाप-शनाप,-3.022222222,,,,,
कृत्य,-2.133333333,,,,,
कोबरा,-1,,,,,
खानपुर,0,,,,,
खुशमिजाज,-2.6,,,,,
गारमेंट,0,,,,,
गुटका,-1.4,,,,,
मारू,0,,,,,
साजिशें,-3.022222222,,,,,
जगह-जगह,0,,,,,
लोगों,0,,,,,
ट्यूनिशिया,0,,,,,
पड़ोसी,0,,,,,
घूम,1,,,,,
हताशा,-2.258503401,,,,,
रुक,-2.610033445,,,,,
ढुलमुल,-3.019607843,,,,,
दौड़ती,1,,,,,
शिकायती,-3.019157088,,,,,
बताकर,0,,,,,
ट्रेन,0,,,,,
घायलों,-3.018018018,,,,,
खाकर,0,,,,,
खोता,-3.01754386,,,,,
रेगिस्तानी,-3.01754386,,,,,
लकीरें,-3.01754386,,,,,
विद्रोहों,-3.01754386,,,,,
एचआईवी,-2.127946128,,,,,
पाइप,0,,,,,
उठी,0,,,,,
कचरे,-3.014492754,,,,,
डिप्रेशन,-3.014492754,,,,,
ननद,0,,,,,
त्रासद,-3.012345679,,,,,
भीगे,-1,,,,,
सीमलवाड़ा,0,,,,,
स्याह,0,,,,,
उतर,0,,,,,
भीड़,-2.345098039,,,,,
फेंकते,-1,,,,,
सैकडों,0,,,,,
आईबी,0,,,,,
शिनाख्त,-1,,,,,
अस्त,-1,,,,,
सुनाएगी,0,,,,,
वॉन्टेड,-4,,,,,
ठहर,-1,,,,,
निजाम,0,,,,,
लीबियाई,-3.006451613,,,,,
गैरजिम्मेदाराना,-2.650094162,,,,,
रास्तों,0,,,,,
इमारत,0,,,,,
प्रकरण,-2.228853374,,,,,
गर्भाशय,0,,,,,
डाला,0,,,,,
कटा,-2.113378685,,,,,
सीरिया,-3.000652316,,,,,
अफ़वाहों,-3,,,,,
उकलाना,-3,,,,,
उन्हों,0,,,,,
कड़क,0,,,,,
कारज,0,,,,,
कें,0,,,,,
कॉलेजियम,0,,,,,
क्रॉनिक,-3,,,,,
खडी,0,,,,,
चढकर,0,,,,,
टाइपिस्ट,0,,,,,
तीखे,-2.238095238,,,,,
तौलने,0,,,,,
नफा-नुकसान,-3,,,,,
पकडे,0,,,,,
परची,0,,,,,
पेक्टिन,0,,,,,
प्रतिक्रया,-3,,,,,
बहानेबाजी,-3,,,,,
मक्खी,-3,,,,,
रेहड़ा,0,,,,,
लापरवाहीपूर्ण,-3,,,,,
लोकलुभावन,-3,,,,,
वायुसैनिक,1,,,,,
शैलर,0,,,,,
संघी,-3,,,,,
सदमा,-2.555555556,,,,,
समूल,-3,,,,,
नर्स,1,,,,,
उठने,0,,,,,
वाहन,0,,,,,
गाडि़यां,0,,,,,
उपजी,0,,,,,
सैंकड़ों,0,,,,,
जिम्‍मेदार,-1,,,,,
साढे,0,,,,,
नोटों,0,,,,,
दवाब,-1.927868852,,,,,
तंबू,-1,,,,,
कानों,0,,,,,
रिश्‍ते,1,,,,,
झगड़ों,-2.993197279,,,,,
टूटने,-2.326436782,,,,,
आरोपियों,-2.548148148,,,,,
संलिप्तता,-2.459259259,,,,,
गिरा,-1.925290438,,,,,
तोड़ते,-2.324786325,,,,,
इमारतें,0,,,,,
पैंथर,0,,,,,
शरणार्थियों,1,,,,,
तोड़कर,-1.805696274,,,,,
ट्रेनें,0,,,,,
भत्र्सना,-2.98989899,,,,,
बीमारी,-2.431572399,,,,,
सहेली,1,,,,,
पधर,0,,,,,
मारती,-2.988505747,,,,,
मौड़,0,,,,,
हंगामेदार,-2.988505747,,,,,
कुत्ता,0,,,,,
कुर्सियां,0,,,,,
छोड़ें,0,,,,,
एनटीसी,0,,,,,
कुर्क,-2.986666667,,,,,
चुरा,-1.92,,,,,
जायज़,1,,,,,
बाहुल्य,1,,,,,
डाक्टरों,1,,,,,
जहाज,0,,,,,
धोखाधडी,-2.984126984,,,,,
पहुंचते,0,,,,,
बिठा,0,,,,,
शफी,0,,,,,
आपराधिक,-2.474067046,,,,,
गाड़ियों,0,,,,,
ठगी,-3,,,,,
पादरी,0,,,,,
वर्षीया,0,,,,,
कर्मी,0,,,,,
तोडऩे,-2.981627296,,,,,
छुपा,-2.092477571,,,,,
उछल,-2.092384519,,,,,
चढ़े,0,,,,,
आईएसआई,-2.31372549,,,,,
भुलत्थ,0,,,,,
पैरों,0,,,,,
आपित्त,-2.978354978,,,,,
बस्तियां,0,,,,,
दुकानदार,0,,,,,
टूटे,-2.532453245,,,,,
ट्यूमर,-2.976576576,,,,,
नुक्सान,-2.976525822,,,,,
रूक,-2.976190476,,,,,
बीमारियों,-2.841975309,,,,,
अगल,0,,,,,
कंट्रोवर्सी,-2.974358974,,,,,
खीझ,-2.974358974,,,,,
गाड़ियाँ,0,,,,,
घुटन,-2.974358974,,,,,
ट्राफिक,-1,,,,,
पकने,-1,,,,,
भूण्र,0,,,,,
विरलतम,-2.974358974,,,,,
निकले,0,,,,,
जिनपर,0,,,,,
माओवादी,-2.354747646,,,,,
यहूदियों,0,,,,,
चुराने,-2,,,,,
धंधा,-1,,,,,
उलझने,-2.970760234,,,,,
ख़ुफ़िया,-2.97037037,,,,,
सस्पेंड,-2.970114942,,,,,
पंथी,0,,,,,
बाढ़,-2.96969697,,,,,
खालिद,0,,,,,
सुनायी,0,,,,,
पति-पत्नी,0,,,,,
कौमी,-1,,,,,
पड़ोसियों,0,,,,,
अशोभनीय,-2.301075269,,,,,
नीतेश,0,,,,,
लोग,0,,,,,
बहुल,0,,,,,
कैद,-2.078552972,,,,,
शहाबुद्दीन,0,,,,,
खामोश,0,,,,,
खुर्द,0,,,,,
परेशानियों,-2.433587786,,,,,
हड़ताल,-2.966887417,,,,,
मुसीबत,-1.996835828,,,,,
जिप्सी,0,,,,,
दवाई,1,,,,,
मूवमेंट,1,,,,,
डालने,0,,,,,
समंदर,0,,,,,
निकला,0,,,,,
कुम्भलगढ़,0,,,,,
दस्तों,0,,,,,
पूर्वानुमान,0,,,,,
बूंद-बूंद,0,,,,,
भटकाव,-1,,,,,
श्श्लोकपाल,0,,,,,
स्टिकर,0,,,,,
हवा,0,,,,,
कूद,0,,,,,
ठगों,-2,,,,,
भड़के,-2.960784314,,,,,
निवासियों,0,,,,,
ड्रग्स,-2.960167715,,,,,
चूरू,0,,,,,
छो़ड,0,,,,,
लड़की,0,,,,,
व्यक्तियों,0,,,,,
कुत्ते,0,,,,,
खड़े,0,,,,,
भाइयों,0.5,,,,,
थप्पड़,-2.95709571,,,,,
साढ़े,0,,,,,
ऐफिडेविट,0,,,,,
ताना-बाना,0,,,,,
सिकुड़,-2.956521739,,,,,
अफ़गानिस्तान,0,,,,,
तान,0,,,,,
उग्रवाद,-4,,,,,
जिगर,0,,,,,
फिलस्तीनी,-2.954248366,,,,,
विमानों,0,,,,,
उगने,1,,,,,
प्रतिबन्ध,-2.952380952,,,,,
रजवार,0,,,,,
सुरक्षा-व्यवस्था,1,,,,,
दुकानदारों,0,,,,,
निकालकर,0,,,,,
आगाह,-1,,,,,
विजीलैंस,-1,,,,,
दरवाजे,0,,,,,
रूबी,0,,,,,
किलोमीटर,0,,,,,
गाजियाबाद,0,,,,,
रेहाना,0,,,,,
सीमांकन,0,,,,,
गली,0,,,,,
गुस्से,-2.18724778,,,,,
डायबीटीज,-2.949019608,,,,,
कटे,-2.059259259,,,,,
कुरान,0,,,,,
ग्लूकोज,0,,,,,
इमरजेंसी,-2.414379085,,,,,
पैर,0,,,,,
लालबत्ती,0,,,,,
घटी,-2.28042328,,,,,
उल्टी,-2.946502058,,,,,
खुलवा,0,,,,,
लगाया,0,,,,,
प्रतिष्ठानों,1,,,,,
चहलकदमी,0,,,,,
त्रिशंकु,0,,,,,
भूमध्य,0,,,,,
क्रमांक,0,,,,,
मुक़दमे,-2.943089431,,,,,
कैदियों,-2.608867775,,,,,
उसने,0,,,,,
वहां,0,,,,,
छेड़,-2.052009456,,,,,
जिम्मेदाराना,-2.559686888,,,,,
गुनाह,-2.94017094,,,,,
कांड,-2.177944862,,,,,
खोलते,-2.272965879,,,,,
गाली,-2.9390681,,,,,
ठंडी,-2.211323764,,,,,
सूडान,0,,,,,
अर्धनग्न,-2.9375,,,,,
मजबूरन,-1,,,,,
बड़सर,0,,,,,
बचाने,1,,,,,
मरे,-2.330109607,,,,,
झूठी,-2.046948357,,,,,
गंदी,-2.402446483,,,,,
Video,0,,,,,
अंग्रेज़ी,0,,,,,
अटपटे,-1,,,,,
अनकही,-1,,,,,
अनुज्ञा,0,,,,,
अनुपातहीन,-1,,,,,
अफ़्रीकी,0,,,,,
इग्जेक्यूटिव,0,,,,,
उदयपुरवाटी,0,,,,,
उलझनें,-1,,,,,
उलट-पुलट,-1,,,,,
खटमल,-1,,,,,
खाजूवाला,0,,,,,
खेतिहर,0,,,,,
गंजा,-1,,,,,
गड़गड़ाहट,-1,,,,,
गैरजरूरी,-1,,,,,
चटक,0,,,,,
चार्जेस,0,,,,,
चिन्ता,-2.044444444,,,,,
चौंकाते,-1,,,,,
जिम्मदारी,1,,,,,
झाड़ू,0,,,,,
तंबाकू,-2,,,,,
तथ्यगत,0,,,,,
थोप,-1,,,,,
नजाकत,1,,,,,
नाक,0,,,,,
पर्ल,1,,,,,
पालिश,1,,,,,
पॉजिशन,0,,,,,
फर्ज़ी,2,,,,,
फर्राटे,1,,,,,
फल-फूल,1,,,,,
फा,0,,,,,
फासिस्ट,-2.933333333,,,,,
फ्लड,-2.933333333,,,,,
बचेंगे,-2.933333333,,,,,
बोझा,-2.933333333,,,,,
मन:स्थिति,0,,,,,
मिलरों,0,,,,,
मुस्ताक,0,,,,,
मॉनीटर,0,,,,,
लड़खड़ाती,-1,,,,,
लहरागागा,0,,,,,
लड़ाकू,-2,,,,,
वनाधिकार,1,,,,,
शरमा,-1,,,,,
सनसनीखेज,-2.361904762,,,,,
सलूणी,0,,,,,
सुधारो,1,,,,,
सेनेटर,1,,,,,
हांफती,-1,,,,,
ह्वेनसांग,0,,,,,
छेड़छाड़,-2.932659933,,,,,
अभियोग,-2.043048284,,,,,
फंसी,-2.931937173,,,,,
इकट्ठे,0,,,,,
जुटी,1,,,,,
जिम्मेवार,0,,,,,
वाहनों,0,,,,,
आंदोलनकारियों,-2.929577465,,,,,
बेल्लारी,0,,,,,
लीबिया,0,,,,,
थप्पड़,-2.261437908,,,,,
आपातकाल,-2.927973199,,,,,
निकलने,0,,,,,
कश्मीरियों,0,,,,,
तांत्रिक,-2.926406926,,,,,
नें,0,,,,,
मस्जिद,0,,,,,
पांचों,0,,,,,
आरपीएफ,0,,,,,
आहट,0,,,,,
टापू,0,,,,,
ढीले,-1,,,,,
घंटे,0,,,,,
फौजी,1,,,,,
बचाकर,1,,,,,
दुकानों,0,,,,,
लताड़,-2,,,,,
सेंपल,0,,,,,
भरे,0,,,,,
दंगों,-4,,,,,
आवर,0,,,,,
छांव,1,,,,,
नफ़रत,-4,,,,,
मांस,-1,,,,,
सैंपल,0,,,,,
रवैये,0,,,,,
नक्सल,-2.032612818,,,,,
पीने,0,,,,,
ढाला,0,,,,,
तनावग्रस्त,-2.387301587,,,,,
गम्भीर,0,,,,,
प्रापर्टी,0,,,,,
करगिल,0,,,,,
अफ़सोस,-1,,,,,
नंगी,-2.03003003,,,,,
नौसैनिक,2,,,,,
माइंड,0,,,,,
फैलाने,0,,,,,
काट,-1,,,,,
युद्धविराम,1,,,,,
घास,0,,,,,
अस्वीकार्य,-2,,,,,
उखाड़ने,-2,,,,,
ठुकराई,-2,,,,,
बेरोजगारी,-2.027513228,,,,,
तत्वों,0,,,,,
दक्षिणपंथी,-2.648888889,,,,,
जासूसी,-2.382089552,,,,,
शपथपत्र,0,,,,,
मोहरे,0,,,,,
मजदूर,-1.687694335,,,,,
तम्बाकू,-2.914089347,,,,,
यात्रियों,0,,,,,
चारों,0,,,,,
पहाड़ियों,0,,,,,
प्रोस्टेट,0,,,,,
सुधरने,1,,,,,
हिचकिचाते,-1,,,,,
बांग्लादेशी,0,,,,,
टॉवर,0,,,,,
जैतापुर,0,,,,,
साथियों,1,,,,,
अपनाएगी,0,,,,,
ऎतराज,-1,,,,,
पूर्वांचल,0,,,,,
प्रतिबंधों,-2,,,,,
बरसे,-1,,,,,
मर्यादाओं,1,,,,,
निकाला,0,,,,,
खुफिया,-1,,,,,
दुकान,0,,,,,
करौली,0,,,,,
पड़,0,,,,,
ऑपरेशन,0,,,,,
टीआरएस,0,,,,,
घूमकर,0,,,,,
चिंताएं,-1.84,,,,,
संदेहास्पद,-2.906367041,,,,,
ठहरी,-1,,,,,
दस्तावेजी,0,,,,,
हमदर्द,1,,,,,
कानून-व्यवस्था,1,,,,,
पत्थर,0,,,,,
सुमेर,1,,,,,
परगना,0,,,,,
दोषियों,-2.6,,,,,
मरीजों,-1.760161483,,,,,
ट्रैफिक,-1,,,,,
पाकिस्‍तान,0,,,,,
तनावपूण्र,-2.8,,,,,
दरी,0,,,,,
धुनाई,-2,,,,,
पापड़,0,,,,,
फ़िनलैंड,0,,,,,
भू-जल,0,,,,,
मांडल,0,,,,,
रेबारी,0,,,,,
रिहा,1,,,,,
अभियुक्त,-1,,,,,
अलगाववादी,-2.734146342,,,,,
नौसेना,1,,,,,
Readers,0,,,,,
गहमागहमी,-1,,,,,
गाँव,0,,,,,
गोरखपुर,0,,,,,
बरी,1,,,,,
इसाई,0,,,,,
कानपुर,0,,,,,
फै,0,,,,,
रिश्तेदार,1,,,,,
शहजाद,0,,,,,
अलीगढ़,0,,,,,
आंकडा,0,,,,,
दरियागंज,0,,,,,
दस्तावेज़,0,,,,,
मिलीजुली,0,,,,,
रूहों,0,,,,,
सेना,1,,,,,
अस्पतालों,1,,,,,
इलियास,0,,,,,
चस्का,-1,,,,,
छात्रा,0,,,,,
दालों,0,,,,,
ज्वालामुखी,-1,,,,,
अभियोजक,0,,,,,
आरक्षक,-1,,,,,
गतिविधियां,0,,,,,
लड़के,0,,,,,
खा,0,,,,,
नारे,0,,,,,
रेगिस्तान,-1,,,,,
पूर्वोत्तर,0,,,,,
केस,-1,,,,,
मोहल्ला,0,,,,,
खरवार,0,,,,,
गिरता,-1,,,,,
गूंजे,0,,,,,
घूमते,0,,,,,
चीखें,-2,,,,,
छंट,-1,,,,,
छानबीन,-1,,,,,
जीतोड़,1,,,,,
डोर-टू-डोर,0,,,,,
थोपा,-1,,,,,
दुकानदारी,0,,,,,
निर्जन,-1,,,,,
पथरीली,-1,,,,,
पर्त,0,,,,,
फाटकों,0,,,,,
मालकिन,1,,,,,
मेन,0,,,,,
सब्र,2,,,,,
सहनशक्ति,2,,,,,
सुचित्रा,2,,,,,
हनुमानगढ़,0,,,,,
भड़काऊ,-2,,,,,
दुकानें,0,,,,,
पदार्थ,0,,,,,
निरोधी,0.5,,,,,
ज़्यादातर,0,,,,,
जिलों,0,,,,,
तंत्रिका,-0.496,,,,,
झुक,0,,,,,
टोंक,-0.5,,,,,
परतें,0,,,,,
किडनी,0,,,,,
खोलेंगे,0,,,,,
अवसाद,-0.5,,,,,
दबावों,-0.5,,,,,
क्रूड,0,,,,,
छापे,0,,,,,
चढाव,0,,,,,
बुर्के,0,,,,,
आटा,0,,,,,
हैकिंग,-1,,,,,
स्क्वेयर,0,,,,,
चोंच,0,,,,,
दुकाने,0,,,,,
संबधित,0,,,,,
तल्ख,-1.812765958,,,,,
बेवजह,-1.909735654,,,,,
खेमा,-2.212121212,,,,,
तीखी,-1.98941799,,,,,
असांजे,0,,,,,
मूंगफली,0,,,,,
होर्डिंग,0,,,,,
उसके,0,,,,,
हडताल,-2.875816994,,,,,
खतरे,-4,,,,,
मनमर्जी,-1,,,,,
रिश्तेदारों,0.5,,,,,
मौसम,0,,,,,
हुस्नी,0.5,,,,,
अपदस्थ,-0.5,,,,,
जहा,0,,,,,
पुट्टापर्थी,0,,,,,
पूर्णिया,0,,,,,
बूढ़े,0,,,,,
सरबजीत,0,,,,,
गांवों,0,,,,,
कैरोलीना,0,,,,,
दिलबाग,0.496,,,,,
देनेवाले,0,,,,,
बरबादी,-4,,,,,
वरिष्ट,0,,,,,
स्‍त्री,0,,,,,
चरमपंथ,-2.871165644,,,,,
चलाते,0,,,,,
पारा,0,,,,,
फीट,0,,,,,
बिगाड़ने,-1,,,,,
असम,0,,,,,
एक्सप्रेस-वे,0,,,,,
सो,0,,,,,
ब्रेन,0,,,,,
पुकार,0,,,,,
एचसी,0,,,,,
नामकुम,0,,,,,
प्रतिरोधक,-1,,,,,
व्हीकल,0,,,,,
ट्रेनों,0,,,,,
इस्लामी,0,,,,,
उलेमा,0,,,,,
सांचौर,0,,,,,
पेड़ों,0.5,,,,,
उखाड़,-1,,,,,
डुबो,-0.5,,,,,
दुश्मनी,-2.379349046,,,,,
बसों,0,,,,,
हर्जाने,-2.864197531,,,,,
चक,0,,,,,
योनि,0,,,,,
सर्राफा,0,,,,,
कोइ,0,,,,,
चढ़ी,0,,,,,
फूले,0,,,,,
दाग,-2,,,,,
बाधाएं,-2,,,,,
दादी,0,,,,,
निकालते,0,,,,,
तेरह,0,,,,,
गिरी,0,,,,,
सिलसिला,0,,,,,
क्रॉस,0,,,,,
पिंकी,0,,,,,
कुष्ठ,1,,,,,
डरे,0.5,,,,,
पालतू,0,,,,,
मादा,0,,,,,
गायब,-0.5,,,,,
दिनभर,0,,,,,
बर्फ,0,,,,,
तेलंगाना,0,,,,,
अत्याधिक,0,,,,,
अनधिकृत,-1,,,,,
अपच,-0.5,,,,,
अयोध्‍या,0,,,,,
आढ़त,-0.5,,,,,
आशिमा,1,,,,,
उथलपुथल,-1,,,,,
एकरारनामा,0,,,,,
ए‍क,0,,,,,
ऑर्थोडॉक्स,-0.5,,,,,
खटक,-0.5,,,,,
खिलाने,0,,,,,
चिल्लाए,-0.5,,,,,
चीज़,0,,,,,
जगे,0,,,,,
डस्ट,-0.5,,,,,
ध्रुवपद,0,,,,,
फैलाता,0,,,,,
बंगा,0,,,,,
बामरा,0,,,,,
मज़हर,0,,,,,
योगनिद्रा,0.5,,,,,
रिवेरा,0,,,,,
लाओ,0,,,,,
वरिष्ठों,0.5,,,,,
शाति,0.5,,,,,
सरोगेसी,0,,,,,
सहानुभूतिपूर्वक,1,,,,,
सिक्सर,0,,,,,
सोसायटियों,0,,,,,
स्लम,-0.5,,,,,
स्वाहिली,0,,,,,
हथियाने,-1,,,,,
हमलो,-2.857142857,,,,,
हैैं,0,,,,,
वजह,0,,,,,
इशारा,0,,,,,
विरूद्ध,-1,,,,,
छिपा,-0.5,,,,,
पेशी,-1,,,,,
सांकेतिक,0,,,,,
आस,0.5,,,,,
नौजवान,0.5,,,,,
न्यूक्लियर,0,,,,,
हेडली,-3,,,,,
ठहरे,0,,,,,
गुत्थी,-0.5,,,,,
चादर,0,,,,,
पांच-पांच,0,,,,,
दिल्‍ली,0,,,,,
युवतियों,0,,,,,
पंचनामा,0,,,,,
सईद,0,,,,,
सैक्टर,0,,,,,
हुंकार,0.5,,,,,
मुश्किलें,-1,,,,,
बढ़ता,0,,,,,
आयुध,0.5,,,,,
पर्दा,0,,,,,
भू्रण,0,,,,,
हज़ार,0,,,,,
झांसी,0,,,,,
चुप्पी,-0.5,,,,,
लक्षणों,0,,,,,
अदला-बदली,0,,,,,
काश्तकारों,0,,,,,
ओसामा,-4,,,,,
आकड़ों,0,,,,,
ग्रामवासियों,0,,,,,
तेवरों,-0.5,,,,,
लीवर,0,,,,,
लॉकर,0,,,,,
अमरीक,0,,,,,
पुख्ता,0.5,,,,,
बच्चे,0,,,,,
ध्रुवीकरण,0,,,,,
वक्र्स,0,,,,,
मणिपुर,0,,,,,
हटाने,-0.5,,,,,
बैठी,0,,,,,
आंखे,0,,,,,
आईएसएएफ,0,,,,,
आडियो,0,,,,,
कार्डिनल,0,,,,,
छूटते,0,,,,,
दाउद,-4,,,,,
फुटकर,0,,,,,
आम,0,,,,,
गुरूवार,0,,,,,
चिकित्सक,0.5,,,,,
करोड़ों,0,,,,,
कड़े,0,,,,,
मिडकैप,0,,,,,
लिफाफे,0,,,,,
बक्सर,0,,,,,
ताकतें,0.5,,,,,
मुश्किलों,-1,,,,,
बेटों,0,,,,,
लाखों,0,,,,,
भूख,-0.5,,,,,
चित्रकोंडा,0,,,,,
तिलिस्म,-0.5,,,,,
नॉर्मल,0,,,,,
पीती,0,,,,,
बदरंग,-0.5,,,,,
मारामारी,-1,,,,,
संतोषप्रद,1,,,,,
स्खलन,-0.6,,,,,
ऐसा,0,,,,,
प्रत्यर्पण,-1,,,,,
बरौनी,0,,,,,
याचिकाएं,-0.6,,,,,
सियाचिन,0,,,,,
जम्मू,0,,,,,
कारगिल,0,,,,,
बाथरूम,0,,,,,
डेड,-0.6,,,,,
पड,0,,,,,
हैरतअंगेज,0,,,,,
बढ़,0,,,,,
केलवाड़ा,0,,,,,
भरी,0,,,,,
नागरिकों,0,,,,,
चौतरफा,0,,,,,
अड़े,-0.6,,,,,
बांटकर,0,,,,,
द्वीप,0,,,,,
बहती,0,,,,,
मामले,0,,,,,
नकेल,-0.6,,,,,
कश्मीर,0,,,,,
कसाब,-4,,,,,
अलग-थलग,-0.6,,,,,
चढ़ता,0,,,,,
दर्दनिवारक,0.6,,,,,
धुंधली,-0.6,,,,,
प्रतिषेध,-2,,,,,
भिगोकर,0,,,,,
मुक्के,-3,,,,,
शायराना,0.6,,,,,
सत्तू,0,,,,,
शनिवार,0,,,,,
जिससे,0,,,,,
अनुमानों,0,,,,,
ठेकेदार,0,,,,,
सट्टा,-0.6,,,,,
स्टिक,0,,,,,
लड़कों,0,,,,,
मुताबिक़,0,,,,,
किलकारी,0.6,,,,,
जल्दबाज़ी,-0.6,,,,,
जातिगत,-1,,,,,
ताकतों,0.5,,,,,
रामनिवास,0.5,,,,,
कड़वाहट,-1,,,,,
जम,0,,,,,
दवाइयों,0.5,,,,,
मिट्टी,0,,,,,
छोडऩे,0,,,,,
खुले,0,,,,,
छोड़ती,0,,,,,
प्वाइंट्स,0,,,,,
मज़बूत,1,,,,,
लड़खड़ा,-0.5,,,,,
लौहार,0,,,,,
विरोधाभास,-1,,,,,
हायतौबा,-1,,,,,
लगाए,0,,,,,
वाममोर्चा,-1,,,,,
सातों,0,,,,,
मेें,0,,,,,
लाइनें,0,,,,,
गाज,-1,,,,,
पैदा,0.5,,,,,
बुधवार,0,,,,,
बंदरगाह,0,,,,,
भिजवा,0,,,,,
शख्स,0,,,,,
इस्लाम,0,,,,,
सदर,0,,,,,
सामान,0,,,,,
दिक्कतें,-0.5,,,,,
तेहरान,0,,,,,
कच्चे,-0.5,,,,,
उक्त,0,,,,,
एकबारगी,-0.5,,,,,
दालचीनी,0,,,,,
सामंती,-1,,,,,
सैकुलर,0,,,,,
बन्द,-0.5,,,,,
जलपाईगुड़ी,0,,,,,
शुगर,0,,,,,
हैकर,-1,,,,,
सत्ताधारी,0.5,,,,,
तरफ़,0,,,,,
संभल,0,,,,,
बिगड़े,-1,,,,,
दो-तीन,0,,,,,
लग,0,,,,,
सर्बजीत,0,,,,,
कदर,0,,,,,
ईरान,0,,,,,
अधिकारिक,0.5,,,,,
अधिगृहीत,-0.5,,,,,
अभियंत्रण,0,,,,,
एसिडिटी,-0.5,,,,,
ऐ,0,,,,,
कफ,-0.5,,,,,
कैफ़ीन,0,,,,,
चाहतें,0,,,,,
चिकने,0,,,,,
जुर्माना,-3,,,,,
दायां,0,,,,,
दुरूख,0,,,,,
नजरंदाज,-2,,,,,
पूर्णविराम,0,,,,,
पैराग्राफ,0,,,,,
फ्लोराइड,0,,,,,
मुर्दों,-2.814814815,,,,,
म्यामांर,0,,,,,
रजिस्‍टर,0,,,,,
वैसे-वैसे,0,,,,,
सुधारा,0.5,,,,,
हदों,-0.5,,,,,
रोगियों,-3,,,,,
गड़बड़ी,-0.5,,,,,
बदन,0,,,,,
सर्दियों,-0.5,,,,,
लगाएगा,0,,,,,
मिलाते,0,,,,,
निशाने,0,,,,,
बहरहालए,0,,,,,
मंे,0,,,,,
कपास,0,,,,,
प्रभावितों,-1,,,,,
प्रांतीय,0,,,,,
एनसीआर,0,,,,,
किरणें,0.5,,,,,
पहलगाम,0,,,,,
विधवा,-0.5,,,,,
बॉर्डर,0,,,,,
थाए,0,,,,,
गेहूं,0,,,,,
लगाते,0,,,,,
उठ,0,,,,,
अंधी,-3,,,,,
कडा,-1,,,,,
छीना,-2,,,,,
मिस्र,0,,,,,
व्यक्ति,0,,,,,
मदान,0,,,,,
मूंग,0,,,,,
सुलझाए,0.5,,,,,
धूम्रपान,-1,,,,,
भावनाएं,0.5,,,,,
अमरीकियों,0,,,,,
दवाओं,0.5,,,,,
कैमरामैन,0,,,,,
पंद्रह,0,,,,,
बयानों,0,,,,,
जमे,0,,,,,
रौनक,2,,,,,
लेट,-0.5,,,,,
कोशिशों,1,,,,,
शुक्रवार,0,,,,,
किलो,0,,,,,
खलल,-2.8,,,,,
खींचतान,-2.8,,,,,
चाशनी,0,,,,,
पिटे,-2.8,,,,,
पीडा,-2.8,,,,,
पॉलीटेक्निक,0,,,,,
बहकावे,-2.8,,,,,
भेजता,0,,,,,
मशीनें,0,,,,,
सुर्ख,0,,,,,
भ्रष्‍टाचार,-3,,,,,
पैगंबर,0,,,,,
गंठबंधन,1,,,,,
रंगे,0,,,,,
यौन,0,,,,,
हजारों,0,,,,,
पर्ची,0,,,,,
काउंटी,0,,,,,
कीमती,0.5,,,,,
बाघ,0,,,,,
छोड़ने,0,,,,,
बैठे,0,,,,,
बर्खास्त,-2.129292929,,,,,
निकालेंगे,0,,,,,
जुर्माने,-2.795518207,,,,,
किशनगंज,0,,,,,
असमय,-0.5,,,,,
मनोवृत्ति,0,,,,,
सुंदरम,3,,,,,
घोर,-1,,,,,
तोड़ने,0,,,,,
पड़,0,,,,,
कस,0,,,,,
ठगा,-2,,,,,
कुरीतियों,-2,,,,,
दोहराई,-0.5,,,,,
थोड़ी,0,,,,,
साइबर,0,,,,,
गाजीपुर,0,,,,,
बहुसंख्यक,0,,,,,
खोने,-0.5,,,,,
मिलिट्री,0,,,,,
अजीब-सी,-0.5,,,,,
आर्कबिशप,0,,,,,
क्रियेटिव,1,,,,,
ख़रीदे,0,,,,,
जगपाल,0,,,,,
जाबांज,3,,,,,
डीसीएम,0,,,,,
प्रॉस्टेट,0,,,,,
भागती,-0.5,,,,,
भिंडी,0,,,,,
यादातर,0,,,,,
रप,0,,,,,
रिका,0,,,,,
सुरक्षात्मक,0.5,,,,,
स्टेपनी,0,,,,,
स्‍पष्‍ट,0.5,,,,,
हरे-भरे,2,,,,,
ग़रीबी,-2,,,,,
